Time,ID,world_x,world_y,world_z
110.167,523012,4.595,-9.238,0.0
110.2,523012,4.595,-9.238,0.0
110.233,523012,4.681,-9.185,0.0
110.267,523012,4.439,-9.424,0.0
110.3,523012,4.528,-9.369,0.0
110.333,523012,4.756,-9.131,0.0
110.367,523012,4.962,-8.936,0.0
110.4,523012,4.973,-8.938,0.0
110.433,523012,5.103,-8.833,0.0
110.5,523012,5.152,-8.779,0.0
110.533,523012,5.035,-8.917,0.0
110.567,523012,5.105,-8.866,0.0
110.6,523012,5.105,-8.866,0.0
110.667,523012,5.117,-8.901,0.0
110.7,523012,5.129,-8.936,0.0
110.733,523012,5.17,-8.944,0.0
110.767,523012,5.306,-8.809,0.0
110.8,523012,5.306,-8.809,0.0
110.833,523012,5.363,-8.758,0.0
110.867,523012,5.356,-8.788,0.0
110.9,523012,5.537,-8.668,0.0
110.933,523012,5.632,-8.626,0.0
110.967,523012,5.622,-8.624,0.0
111.0,523012,5.622,-8.624,0.0
111.033,523012,5.584,-8.647,0.0
111.067,523012,5.577,-8.676,0.0
111.1,523012,5.577,-8.676,0.0
111.133,523012,5.57,-8.705,0.0
111.167,523012,5.628,-8.686,0.0
111.2,523012,5.628,-8.686,0.0
111.233,523012,5.686,-8.666,0.0
111.267,523012,5.776,-8.594,0.0
111.3,523012,5.901,-8.5,0.0
111.333,523012,5.917,-8.474,0.0
111.367,523012,6.074,-8.306,0.0
111.4,523012,6.074,-8.306,0.0
111.433,523012,6.133,-8.262,0.0
111.467,523012,6.124,-8.26,0.0
111.5,523012,6.133,-8.262,0.0
111.533,523012,6.148,-8.237,0.0
111.567,523012,6.178,-8.188,0.0
111.6,523012,6.178,-8.188,0.0
111.633,523012,6.183,-8.162,0.0
111.667,523012,6.197,-8.138,0.0
111.7,523012,6.221,-8.116,0.0
111.733,523012,6.188,-8.136,0.0
111.767,523012,6.264,-8.045,0.0
111.8,523012,6.264,-8.045,0.0
111.833,523012,6.25,-8.069,0.0
111.867,523012,6.235,-8.04,0.0
111.9,523012,6.306,-7.976,0.0
111.933,523012,6.329,-7.955,0.0
111.967,523012,6.324,-7.928,0.0
112.0,523012,6.324,-7.928,0.0
112.033,523012,6.388,-7.89,0.0
112.067,523012,6.375,-7.913,0.0
112.1,523012,6.456,-7.828,0.0
112.133,523012,6.509,-7.789,0.0
112.167,523012,6.474,-7.832,0.0
112.2,523012,6.474,-7.832,0.0
112.233,523012,6.496,-7.811,0.0
112.267,523012,6.55,-7.773,0.0
112.3,523012,6.571,-7.753,0.0
112.333,523012,5.129,-9.171,0.0
112.367,523012,6.686,-7.608,0.0
112.4,523012,6.686,-7.608,0.0
112.433,523012,6.81,-7.495,0.0
112.467,523012,6.905,-7.379,0.0
112.5,523012,6.958,-7.303,0.0
112.533,523012,6.842,-7.324,0.0
112.567,523012,6.694,-7.428,0.0
112.6,523012,6.673,-7.446,0.0
112.633,523012,6.862,-7.306,0.0
112.667,523012,6.781,-7.378,0.0
112.7,523012,6.64,-7.485,0.0
112.733,523012,6.607,-7.524,0.0
112.767,523012,6.859,-7.327,0.0
112.8,523012,6.859,-7.327,0.0
112.833,523012,6.918,-7.274,0.0
112.867,523012,6.921,-7.253,0.0
112.9,523012,6.858,-7.263,0.0
112.933,523012,6.889,-7.226,0.0
112.967,523012,6.819,-7.298,0.0
113.0,523012,6.819,-7.298,0.0
113.033,523012,7.011,-7.145,0.0
113.067,523012,7.072,-7.055,0.0
113.1,523012,6.92,-7.19,0.0
113.133,523012,7.035,-7.088,0.0
113.167,523012,7.144,-7.009,0.0
113.2,523012,7.144,-7.009,0.0
113.233,523012,7.117,-7.024,0.0
113.267,523012,7.192,-6.94,0.0
113.3,523012,7.282,-6.861,0.0
113.333,523012,7.334,-6.814,0.0
113.367,523012,7.354,-6.763,0.0
113.4,523012,7.354,-6.763,0.0
113.433,523012,7.48,-6.66,0.0
113.467,523012,7.571,-6.571,0.0
113.5,523012,7.984,-6.224,0.0
113.533,523012,8.174,-6.064,0.0
113.566,523012,8.111,-6.117,0.0
113.6,523012,8.047,-6.171,0.0
113.633,523012,7.984,-6.224,0.0
113.7,523012,7.984,-6.224,0.0
113.733,523012,7.989,-6.206,0.0
113.767,523012,7.994,-6.188,0.0
113.8,523012,7.999,-6.171,0.0
113.833,523012,8.004,-6.153,0.0
113.867,523012,8.009,-6.135,0.0
113.9,523012,8.014,-6.117,0.0
113.933,523012,8.02,-6.099,0.0
113.967,523012,8.025,-6.082,0.0
114.0,523012,8.03,-6.064,0.0
114.033,523012,8.035,-6.046,0.0
114.067,523012,8.04,-6.028,0.0
114.1,523012,8.045,-6.011,0.0
114.133,523012,8.05,-5.993,0.0
114.167,523012,8.055,-5.975,0.0
114.2,523012,8.06,-5.957,0.0
114.233,523012,8.065,-5.939,0.0
114.267,523012,8.07,-5.922,0.0
114.3,523012,8.075,-5.904,0.0
114.333,523012,8.081,-5.886,0.0
114.367,523012,8.086,-5.868,0.0
114.4,523012,8.091,-5.85,0.0
114.433,523012,8.096,-5.833,0.0
114.467,523012,8.101,-5.815,0.0
114.5,523012,8.106,-5.797,0.0
114.533,523012,8.111,-5.779,0.0
114.567,523012,8.116,-5.762,0.0
114.6,523012,8.121,-5.744,0.0
114.633,523012,8.126,-5.726,0.0
114.667,523012,8.131,-5.708,0.0
114.7,523012,8.136,-5.69,0.0
114.733,523012,8.141,-5.673,0.0
114.767,523012,8.147,-5.655,0.0
114.8,523012,8.152,-5.637,0.0
114.833,523012,8.157,-5.619,0.0
114.867,523012,8.162,-5.601,0.0
114.9,523012,8.167,-5.584,0.0
114.933,523012,8.172,-5.566,0.0
114.967,523012,8.177,-5.548,0.0
115.0,523012,8.182,-5.53,0.0
115.033,523012,8.187,-5.513,0.0
115.067,523012,8.192,-5.495,0.0
115.1,523012,8.197,-5.477,0.0
115.133,523012,8.202,-5.459,0.0
115.167,523012,8.208,-5.441,0.0
115.2,523012,8.213,-5.424,0.0
115.233,523012,8.218,-5.406,0.0
115.267,523012,8.223,-5.388,0.0
115.3,523012,8.228,-5.37,0.0
115.333,523012,8.233,-5.352,0.0
115.367,523012,8.238,-5.335,0.0
115.4,523012,8.243,-5.317,0.0
115.433,523012,8.248,-5.299,0.0
115.467,523012,8.253,-5.281,0.0
115.5,523012,8.258,-5.264,0.0
115.533,523012,8.263,-5.246,0.0
115.567,523012,8.268,-5.228,0.0
115.6,523012,8.274,-5.21,0.0
115.633,523012,8.279,-5.192,0.0
115.667,523012,8.284,-5.175,0.0
115.7,523012,8.289,-5.157,0.0
115.733,523012,8.294,-5.139,0.0
115.767,523012,8.299,-5.121,0.0
115.8,523012,8.304,-5.103,0.0
115.833,523012,8.309,-5.086,0.0
115.867,523012,8.314,-5.068,0.0
115.9,523012,8.319,-5.05,0.0
115.933,523012,8.324,-5.032,0.0
115.967,523012,8.329,-5.015,0.0
116.0,523012,8.335,-4.997,0.0
116.033,523012,8.34,-4.979,0.0
116.067,523012,8.345,-4.961,0.0
116.1,523012,8.35,-4.943,0.0
116.133,523012,8.355,-4.926,0.0
116.167,523012,8.36,-4.908,0.0
116.2,523012,8.365,-4.89,0.0
116.267,523012,8.365,-4.89,0.0
116.3,523012,8.682,-4.71,0.0
116.333,523012,8.928,-4.544,0.0
116.367,523012,9.114,-4.407,0.0
116.4,523012,9.114,-4.407,0.0
116.433,523012,9.218,-4.34,0.0
116.467,523012,9.275,-4.298,0.0
116.5,523012,9.28,-4.262,0.0
116.533,523012,9.331,-4.22,0.0
116.567,523012,9.368,-4.184,0.0
116.6,523012,9.368,-4.184,0.0
116.633,523012,9.346,-4.173,0.0
116.667,523012,9.339,-4.165,0.0
116.7,523012,9.294,-4.157,0.0
116.733,523012,9.258,-4.165,0.0
116.767,523012,8.89,-4.246,0.0
116.8,523012,9.39,-7.219,0.0
116.833,523012,9.365,-7.201,0.0
116.867,523012,8.963,-7.067,0.0
116.9,523012,8.779,-6.981,0.0
116.933,523012,8.779,-6.981,0.0
116.967,523012,8.739,-6.929,0.0
117.0,523012,8.762,-6.919,0.0
117.033,523012,8.867,-6.93,0.0
117.067,523012,8.776,-6.891,0.0
117.1,523012,8.779,-6.897,0.0
117.133,523012,8.779,-6.897,0.0
117.167,523012,8.8,-6.881,0.0
117.2,523012,8.829,-6.883,0.0
117.233,523012,8.837,-6.869,0.0
117.267,523012,8.811,-6.847,0.0
117.3,523012,8.751,-6.811,0.0
117.333,523012,8.751,-6.811,0.0
117.367,523012,8.708,-6.838,0.0
117.4,523012,8.906,-6.771,0.0
117.433,523012,9.099,-6.821,0.0
117.467,523012,9.909,-3.741,0.0
117.5,523012,9.927,-3.717,0.0
117.533,523012,9.981,-3.677,0.0
117.567,523012,10.039,-3.655,0.0
117.6,523012,10.033,-3.659,0.0
117.633,523012,10.067,-3.639,0.0
117.667,523012,10.094,-3.638,0.0
117.7,523012,10.077,-3.636,0.0
117.733,523012,10.111,-3.626,0.0
117.767,523012,10.301,-7.167,0.0
117.8,523012,10.102,-7.094,0.0
117.833,523012,10.081,-7.051,0.0
117.867,523012,10.022,-7.013,0.0
117.9,523012,9.589,-6.896,0.0
117.933,523012,9.569,-6.892,0.0
117.967,523012,9.342,-6.818,0.0
118.0,523012,9.273,-6.779,0.0
118.033,523012,9.251,-6.768,0.0
118.067,523012,9.285,-6.77,0.0
118.1,523012,9.326,-6.785,0.0
118.133,523012,9.326,-6.785,0.0
118.167,523012,9.424,-6.812,0.0
118.2,523012,9.447,-6.787,0.0
118.233,523012,9.392,-6.781,0.0
118.267,523012,9.552,-6.785,0.0
118.3,523012,9.623,-6.782,0.0
118.333,523012,9.623,-6.782,0.0
118.367,523012,9.599,-6.771,0.0
118.4,523012,9.579,-6.766,0.0
118.433,523012,9.599,-6.771,0.0
118.467,523012,9.634,-6.765,0.0
118.5,523012,9.616,-6.768,0.0
118.533,523012,9.616,-6.768,0.0
118.567,523012,9.583,-6.773,0.0
118.6,523012,9.637,-6.772,0.0
118.633,523012,9.616,-6.768,0.0
118.667,523012,9.702,-6.792,0.0
118.7,523012,11.046,-3.496,0.0
118.733,523012,11.083,-3.493,0.0
118.767,523012,9.894,-6.832,0.0
118.8,523012,9.92,-6.844,0.0
118.833,523012,11.151,-3.5,0.0
118.867,523012,10.503,-6.959,0.0
118.9,523012,11.223,-3.525,0.0
118.933,523012,11.268,-3.542,0.0
118.967,523012,11.316,-3.545,0.0
119.0,523012,11.316,-3.545,0.0
119.033,523012,11.441,-3.562,0.0
119.067,523012,11.502,-3.577,0.0
119.1,523012,11.554,-3.567,0.0
119.133,523012,11.585,-3.559,0.0
119.167,523012,11.605,-3.567,0.0
119.2,523012,11.605,-3.567,0.0
119.233,523012,11.616,-3.56,0.0
119.267,523012,11.663,-3.555,0.0
119.3,523012,11.678,-3.584,0.0
119.333,523012,11.736,-3.576,0.0
119.367,523012,11.766,-3.563,0.0
119.4,523012,11.766,-3.563,0.0
119.433,523012,11.828,-3.535,0.0
119.467,523012,11.924,-3.513,0.0
119.5,523012,12.023,-3.517,0.0
119.533,523012,12.087,-3.532,0.0
119.567,523012,12.133,-3.552,0.0
119.6,523012,12.129,-3.551,0.0
119.633,523012,12.162,-3.561,0.0
119.667,523012,12.205,-3.551,0.0
119.7,523012,12.233,-3.573,0.0
119.733,523012,12.262,-3.569,0.0
119.767,523012,12.307,-3.585,0.0
119.8,523012,12.31,-3.582,0.0
119.833,523012,12.949,-7.743,0.0
119.867,523012,12.416,-3.574,0.0
119.9,523012,12.439,-3.612,0.0
119.933,523012,12.487,-3.611,0.0
119.967,523012,12.546,-3.609,0.0
120.0,523012,12.21,-7.587,0.0
120.033,523012,12.072,-7.555,0.0
120.067,523012,12.671,-3.638,0.0
120.1,523012,12.756,-3.656,0.0
120.133,523012,12.791,-3.67,0.0
120.167,523012,12.791,-3.67,0.0
120.2,523012,10.937,-7.324,0.0
120.233,523012,10.961,-7.323,0.0
120.267,523012,11.474,-7.437,0.0
120.3,523012,11.917,-7.542,0.0
120.333,523012,11.917,-7.542,0.0
120.367,523012,13.012,-3.746,0.0
120.4,523012,13.012,-3.746,0.0
120.467,523012,13.158,-3.711,0.0
120.5,523012,13.21,-3.728,0.0
120.533,523012,13.282,-3.757,0.0
120.567,523012,13.318,-3.828,0.0
120.6,523012,13.318,-3.828,0.0
120.633,523012,13.412,-3.83,0.0
120.667,523012,13.378,-3.829,0.0
120.7,523012,11.495,-7.588,0.0
120.733,523012,11.495,-7.588,0.0
120.767,523012,11.541,-7.629,0.0
120.8,523012,11.602,-7.644,0.0
120.833,523012,11.615,-7.669,0.0
120.867,523012,11.752,-7.726,0.0
120.9,523012,11.697,-7.727,0.0
120.933,523012,11.697,-7.727,0.0
120.967,523012,11.812,-7.794,0.0
121.0,523012,11.812,-7.794,0.0
121.033,523012,11.757,-7.794,0.0
121.067,523012,11.742,-7.819,0.0
121.1,523012,11.746,-7.827,0.0
121.133,523012,11.746,-7.827,0.0
121.167,523012,11.778,-7.836,0.0
121.2,523012,11.727,-7.844,0.0
121.233,523012,11.75,-7.836,0.0
121.267,523012,11.638,-7.827,0.0
121.3,523012,11.364,-7.795,0.0
121.333,523012,11.393,-7.803,0.0
121.367,523012,11.452,-7.819,0.0
121.4,523012,14.235,-4.081,0.0
121.433,523012,14.239,-4.114,0.0
121.467,523012,14.296,-4.11,0.0
121.5,523012,14.332,-4.13,0.0
121.533,523012,14.386,-4.158,0.0
121.567,523012,14.426,-4.199,0.0
121.6,523012,14.426,-4.199,0.0
121.633,523012,14.434,-4.205,0.0
121.667,523012,14.434,-4.205,0.0
121.7,523012,14.425,-4.213,0.0
121.733,523012,14.435,-4.254,0.0
121.767,523012,14.475,-4.307,0.0
121.8,523012,14.471,-4.306,0.0
121.833,523012,14.508,-4.359,0.0
121.867,523012,14.598,-4.363,0.0
121.9,523012,14.647,-4.367,0.0
121.933,523012,14.727,-4.39,0.0
121.967,523012,14.781,-4.421,0.0
122.0,523012,14.781,-4.421,0.0
122.033,523012,14.826,-4.433,0.0
122.067,523012,14.87,-4.42,0.0
122.1,523012,14.897,-4.424,0.0
122.133,523012,14.92,-4.434,0.0
122.167,523012,14.916,-4.443,0.0
122.2,523012,14.92,-4.444,0.0
122.233,523012,14.913,-4.496,0.0
122.267,523012,14.896,-4.504,0.0
122.3,523012,14.897,-4.532,0.0
122.333,523012,14.867,-4.6,0.0
122.367,523012,14.867,-4.753,0.0
122.4,523012,14.867,-4.753,0.0
122.433,523012,14.873,-4.798,0.0
122.467,523012,14.883,-4.806,0.0
122.5,523012,14.883,-4.818,0.0
122.533,523012,14.894,-4.839,0.0
122.567,523012,14.913,-4.842,0.0
122.6,523012,14.913,-4.842,0.0
122.633,523012,14.933,-4.846,0.0
122.667,523012,14.936,-4.904,0.0
122.7,523012,14.971,-5.114,0.0
122.733,523012,15.009,-5.252,0.0
122.767,523012,15.025,-5.247,0.0
122.8,523012,15.03,-5.24,0.0
122.833,523012,15.063,-5.261,0.0
122.867,523012,15.089,-5.25,0.0
122.9,523012,15.129,-5.295,0.0
122.933,523012,15.147,-5.313,0.0
122.967,523012,15.147,-5.321,0.0
123.0,523012,15.147,-5.313,0.0
123.033,523012,15.141,-5.364,0.0
123.067,523012,15.135,-5.415,0.0
123.1,523012,15.13,-5.467,0.0
123.133,523012,15.124,-5.518,0.0
123.167,523012,15.118,-5.569,0.0
123.2,523012,15.112,-5.62,0.0
123.233,523012,15.107,-5.672,0.0
123.267,523012,15.101,-5.723,0.0
123.3,523012,15.095,-5.774,0.0
123.333,523012,15.089,-5.825,0.0
123.367,523012,15.084,-5.876,0.0
123.4,523012,15.078,-5.928,0.0
123.433,523012,15.072,-5.979,0.0
123.467,523012,15.066,-6.03,0.0
123.5,523012,15.061,-6.081,0.0
123.533,523012,15.055,-6.133,0.0
123.567,523012,15.049,-6.184,0.0
123.6,523012,15.043,-6.235,0.0
123.633,523012,15.038,-6.286,0.0
123.667,523012,15.032,-6.337,0.0
123.7,523012,15.026,-6.389,0.0
123.733,523012,15.02,-6.44,0.0
123.767,523012,15.015,-6.491,0.0
123.8,523012,15.009,-6.542,0.0
123.833,523012,15.003,-6.594,0.0
123.867,523012,14.997,-6.645,0.0
123.9,523012,14.992,-6.696,0.0
123.933,523012,14.986,-6.747,0.0
123.967,523012,14.98,-6.798,0.0
124.0,523012,14.974,-6.85,0.0
124.033,523012,14.969,-6.901,0.0
124.067,523012,14.963,-6.952,0.0
124.1,523012,14.957,-7.003,0.0
124.133,523012,14.951,-7.055,0.0
124.167,523012,14.946,-7.106,0.0
124.2,523012,14.94,-7.157,0.0
124.233,523012,14.934,-7.208,0.0
124.267,523012,14.928,-7.259,0.0
124.3,523012,14.923,-7.311,0.0
124.333,523012,14.917,-7.362,0.0
