Time,ID,world_x,world_y,world_z
849.767,523030,3.968,-4.147,0.0
849.8,523030,3.968,-4.147,0.0
849.833,523030,3.964,-4.158,0.0
849.867,523030,3.966,-4.174,0.0
849.9,523030,3.979,-4.176,0.0
849.933,523030,3.973,-4.188,0.0
849.967,523030,3.966,-4.187,0.0
850.0,523030,3.964,-4.188,0.0
850.033,523030,3.986,-4.183,0.0
850.067,523030,3.983,-4.184,0.0
850.1,523030,3.989,-4.179,0.0
850.133,523030,3.987,-4.18,0.0
850.167,523030,3.969,-4.18,0.0
850.2,523030,3.969,-4.18,0.0
850.233,523030,3.974,-4.184,0.0
850.267,523030,3.978,-4.186,0.0
850.3,523030,3.976,-4.193,0.0
850.333,523030,3.994,-4.2,0.0
850.367,523030,3.994,-4.2,0.0
850.4,523030,3.994,-4.2,0.0
850.433,523030,3.999,-4.211,0.0
850.467,523030,4.018,-4.205,0.0
850.5,523030,4.031,-4.207,0.0
850.533,523030,4.027,-4.218,0.0
850.567,523030,4.009,-4.231,0.0
850.6,523030,4.009,-4.231,0.0
850.633,523030,4.012,-4.243,0.0
850.667,523030,4.018,-4.26,0.0
850.7,523030,4.035,-4.258,0.0
850.733,523030,4.098,-4.241,0.0
850.767,523030,4.113,-4.247,0.0
850.8,523030,4.114,-4.249,0.0
850.833,523030,4.128,-4.245,0.0
850.867,523030,4.105,-4.243,0.0
850.9,523030,4.106,-4.245,0.0
850.933,523030,4.11,-4.234,0.0
850.967,523030,4.106,-4.239,0.0
851.0,523030,4.105,-4.236,0.0
851.033,523030,4.118,-4.225,0.0
851.067,523030,4.121,-4.211,0.0
851.1,523030,4.132,-4.207,0.0
851.133,523030,4.174,-4.183,0.0
851.167,523030,4.269,-4.155,0.0
851.2,523030,4.269,-4.155,0.0
851.233,523030,4.314,-4.14,0.0
851.267,523030,4.363,-4.124,0.0
851.3,523030,4.38,-4.126,0.0
851.333,523030,4.395,-4.125,0.0
851.367,523030,4.393,-4.129,0.0
851.4,523030,4.393,-4.129,0.0
851.433,523030,4.424,-4.134,0.0
851.467,523030,4.399,-4.15,0.0
851.5,523030,4.399,-4.15,0.0
851.533,523030,4.423,-4.149,0.0
851.567,523030,4.433,-4.154,0.0
851.6,523030,4.433,-4.154,0.0
851.633,523030,4.468,-4.15,0.0
851.667,523030,4.53,-4.131,0.0
851.7,523030,4.609,-4.115,0.0
851.733,523030,4.653,-4.101,0.0
851.767,523030,4.698,-4.088,0.0
851.8,523030,4.702,-4.087,0.0
851.833,523030,4.716,-4.086,0.0
851.867,523030,4.762,-4.081,0.0
851.9,523030,4.769,-4.074,0.0
851.933,523030,4.786,-4.069,0.0
851.967,523030,4.76,-4.077,0.0
852.0,523030,4.758,-4.073,0.0
852.033,523030,4.737,-4.06,0.0
852.067,523030,4.766,-4.038,0.0
852.1,523030,4.757,-4.041,0.0
852.133,523030,4.779,-4.025,0.0
852.167,523030,4.872,-3.992,0.0
852.2,523030,4.872,-3.992,0.0
852.233,523030,4.918,-3.977,0.0
852.267,523030,4.942,-3.97,0.0
852.3,523030,5.009,-3.944,0.0
852.333,523030,4.979,-3.953,0.0
852.367,523030,5.003,-3.932,0.0
852.4,523030,5.008,-3.931,0.0
852.433,523030,5.016,-3.924,0.0
852.467,523030,4.986,-3.933,0.0
852.5,523030,4.967,-3.94,0.0
852.533,523030,4.964,-3.945,0.0
852.567,523030,5.071,-3.915,0.0
852.6,523030,5.069,-3.911,0.0
852.633,523030,5.099,-3.91,0.0
852.667,523030,5.136,-3.899,0.0
852.7,523030,5.17,-3.892,0.0
