Time,ID,world_x,world_y,world_z
37.0,523013,3.705,-3.651,0.0
37.033,523013,3.715,-3.666,0.0
37.1,523013,3.739,-3.677,0.0
37.133,523013,3.739,-3.677,0.0
37.167,523013,3.742,-3.678,0.0
37.2,523013,3.746,-3.686,0.0
37.267,523013,3.767,-3.703,0.0
37.3,523013,3.767,-3.706,0.0
37.334,523013,3.767,-3.708,0.0
37.367,523013,3.767,-3.711,0.0
37.4,523013,3.767,-3.713,0.0
37.434,523013,3.768,-3.716,0.0
37.467,523013,3.768,-3.719,0.0
37.5,523013,3.768,-3.721,0.0
37.534,523013,3.768,-3.724,0.0
37.567,523013,3.768,-3.727,0.0
37.6,523013,3.768,-3.729,0.0
37.634,523013,3.768,-3.732,0.0
37.667,523013,3.768,-3.734,0.0
37.7,523013,3.768,-3.737,0.0
37.734,523013,3.769,-3.74,0.0
37.767,523013,3.769,-3.742,0.0
37.8,523013,3.769,-3.745,0.0
37.834,523013,3.769,-3.747,0.0
37.867,523013,3.769,-3.75,0.0
37.9,523013,3.769,-3.753,0.0
37.934,523013,3.769,-3.755,0.0
37.967,523013,3.769,-3.758,0.0
38.0,523013,3.769,-3.76,0.0
38.034,523013,3.77,-3.763,0.0
38.067,523013,3.77,-3.766,0.0
38.1,523013,3.77,-3.768,0.0
38.134,523013,3.77,-3.771,0.0
38.167,523013,3.77,-3.774,0.0
38.2,523013,3.77,-3.776,0.0
38.234,523013,3.77,-3.779,0.0
38.267,523013,3.77,-3.781,0.0
38.3,523013,3.77,-3.784,0.0
38.334,523013,3.771,-3.787,0.0
38.367,523013,3.771,-3.789,0.0
38.4,523013,3.771,-3.792,0.0
38.434,523013,3.771,-3.794,0.0
38.467,523013,3.771,-3.797,0.0
38.5,523013,3.771,-3.8,0.0
38.534,523013,3.771,-3.802,0.0
38.567,523013,3.771,-3.805,0.0
38.6,523013,3.771,-3.807,0.0
38.634,523013,3.772,-3.81,0.0
38.667,523013,3.772,-3.813,0.0
38.7,523013,3.772,-3.815,0.0
38.734,523013,3.772,-3.818,0.0
38.767,523013,3.772,-3.821,0.0
38.8,523013,3.772,-3.823,0.0
38.834,523013,3.772,-3.826,0.0
38.867,523013,3.772,-3.828,0.0
38.9,523013,3.772,-3.831,0.0
38.934,523013,3.773,-3.834,0.0
38.967,523013,3.773,-3.836,0.0
39.0,523013,3.773,-3.839,0.0
39.034,523013,3.773,-3.841,0.0
39.067,523013,3.773,-3.844,0.0
39.1,523013,3.773,-3.847,0.0
39.134,523013,3.773,-3.849,0.0
39.167,523013,3.773,-3.852,0.0
39.2,523013,3.773,-3.854,0.0
39.234,523013,3.774,-3.857,0.0
39.267,523013,3.774,-3.86,0.0
39.3,523013,3.774,-3.862,0.0
39.334,523013,3.774,-3.865,0.0
39.367,523013,3.774,-3.868,0.0
39.4,523013,3.774,-3.87,0.0
39.434,523013,3.774,-3.873,0.0
39.467,523013,3.774,-3.875,0.0
39.5,523013,3.774,-3.878,0.0
39.534,523013,3.775,-3.881,0.0
39.567,523013,3.775,-3.883,0.0
39.6,523013,3.775,-3.886,0.0
39.634,523013,3.775,-3.888,0.0
39.667,523013,3.775,-3.891,0.0
39.7,523013,3.775,-3.894,0.0
39.734,523013,3.775,-3.896,0.0
39.767,523013,3.775,-3.899,0.0
39.8,523013,3.775,-3.901,0.0
39.834,523013,3.776,-3.904,0.0
39.867,523013,3.776,-3.907,0.0
39.9,523013,3.776,-3.909,0.0
39.934,523013,3.776,-3.912,0.0
39.967,523013,3.776,-3.915,0.0
40.0,523013,3.776,-3.917,0.0
40.034,523013,3.776,-3.92,0.0
40.067,523013,3.776,-3.922,0.0
40.1,523013,3.776,-3.925,0.0
40.134,523013,3.777,-3.928,0.0
40.167,523013,3.777,-3.93,0.0
40.2,523013,3.777,-3.933,0.0
40.234,523013,3.777,-3.935,0.0
40.267,523013,3.777,-3.938,0.0
40.3,523013,3.777,-3.941,0.0
40.334,523013,3.777,-3.943,0.0
40.367,523013,3.777,-3.946,0.0
40.4,523013,3.777,-3.948,0.0
40.434,523013,3.778,-3.951,0.0
40.467,523013,3.778,-3.954,0.0
40.5,523013,3.778,-3.956,0.0
40.534,523013,3.778,-3.959,0.0
40.567,523013,3.778,-3.962,0.0
40.6,523013,3.778,-3.964,0.0
40.634,523013,3.778,-3.967,0.0
40.667,523013,3.778,-3.969,0.0
40.7,523013,3.778,-3.972,0.0
40.734,523013,3.779,-3.975,0.0
40.767,523013,3.779,-3.977,0.0
40.8,523013,3.779,-3.98,0.0
40.834,523013,3.779,-3.982,0.0
40.867,523013,3.779,-3.985,0.0
40.9,523013,3.779,-3.988,0.0
40.934,523013,3.779,-3.99,0.0
40.967,523013,3.779,-3.993,0.0
41.0,523013,3.779,-3.995,0.0
41.034,523013,3.779,-3.998,0.0
41.067,523013,3.78,-4.001,0.0
41.1,523013,3.78,-4.003,0.0
41.134,523013,3.78,-4.006,0.0
41.167,523013,3.78,-4.009,0.0
41.2,523013,3.78,-4.011,0.0
41.234,523013,3.78,-4.014,0.0
41.267,523013,3.78,-4.016,0.0
41.3,523013,3.78,-4.019,0.0
41.334,523013,3.78,-4.022,0.0
41.367,523013,3.781,-4.024,0.0
41.4,523013,3.781,-4.027,0.0
41.434,523013,3.781,-4.029,0.0
41.467,523013,3.781,-4.032,0.0
41.5,523013,3.781,-4.035,0.0
41.534,523013,3.781,-4.037,0.0
