Time,ID,world_x,world_y,world_z
222.8,523028,16.767,-6.342,0.0
222.833,523028,16.689,-6.142,0.0
222.933,523028,16.689,-6.142,0.0
222.966,523028,16.72,-6.246,0.0
223.0,523028,16.752,-6.35,0.0
223.067,523028,16.752,-6.35,0.0
223.133,523028,16.9,-6.872,0.0
223.166,523028,16.9,-6.878,0.0
223.2,523028,16.901,-6.884,0.0
223.233,523028,16.901,-6.889,0.0
223.266,523028,16.901,-6.895,0.0
223.3,523028,16.902,-6.901,0.0
223.333,523028,16.902,-6.907,0.0
223.366,523028,16.902,-6.913,0.0
223.4,523028,16.903,-6.918,0.0
223.433,523028,16.903,-6.924,0.0
223.466,523028,16.903,-6.93,0.0
223.5,523028,16.903,-6.936,0.0
223.533,523028,16.904,-6.942,0.0
223.566,523028,16.904,-6.947,0.0
223.6,523028,16.904,-6.953,0.0
223.633,523028,16.905,-6.959,0.0
223.666,523028,16.905,-6.965,0.0
223.7,523028,16.905,-6.971,0.0
223.733,523028,16.906,-6.976,0.0
223.766,523028,16.906,-6.982,0.0
223.8,523028,16.906,-6.988,0.0
223.833,523028,16.907,-6.994,0.0
223.866,523028,16.907,-7.0,0.0
223.9,523028,16.907,-7.006,0.0
223.933,523028,16.908,-7.011,0.0
223.966,523028,16.908,-7.017,0.0
224.0,523028,16.908,-7.023,0.0
224.033,523028,16.909,-7.029,0.0
224.066,523028,16.909,-7.035,0.0
224.1,523028,16.909,-7.04,0.0
224.133,523028,16.91,-7.046,0.0
224.166,523028,16.91,-7.052,0.0
224.2,523028,16.91,-7.058,0.0
224.233,523028,16.91,-7.064,0.0
224.266,523028,16.911,-7.069,0.0
224.3,523028,16.911,-7.075,0.0
224.333,523028,16.911,-7.081,0.0
224.366,523028,16.912,-7.087,0.0
224.4,523028,16.912,-7.093,0.0
224.433,523028,16.912,-7.098,0.0
224.466,523028,16.913,-7.104,0.0
224.5,523028,16.913,-7.11,0.0
224.533,523028,16.913,-7.116,0.0
224.566,523028,16.914,-7.122,0.0
224.6,523028,16.914,-7.127,0.0
224.633,523028,16.914,-7.133,0.0
224.666,523028,16.915,-7.139,0.0
224.7,523028,16.915,-7.145,0.0
224.733,523028,16.915,-7.151,0.0
224.766,523028,16.916,-7.156,0.0
224.8,523028,16.916,-7.162,0.0
224.833,523028,16.916,-7.168,0.0
224.866,523028,16.916,-7.174,0.0
224.9,523028,16.917,-7.18,0.0
224.933,523028,16.917,-7.185,0.0
224.966,523028,16.917,-7.191,0.0
225.0,523028,16.918,-7.197,0.0
225.033,523028,16.918,-7.203,0.0
225.066,523028,16.918,-7.209,0.0
225.1,523028,16.919,-7.214,0.0
225.133,523028,16.919,-7.22,0.0
225.166,523028,16.919,-7.226,0.0
225.2,523028,16.92,-7.232,0.0
225.233,523028,16.92,-7.238,0.0
225.266,523028,16.92,-7.244,0.0
225.3,523028,16.921,-7.249,0.0
225.333,523028,16.921,-7.255,0.0
225.366,523028,16.921,-7.261,0.0
225.4,523028,16.922,-7.267,0.0
225.433,523028,16.922,-7.273,0.0
225.466,523028,16.922,-7.278,0.0
225.5,523028,16.923,-7.284,0.0
225.533,523028,16.923,-7.29,0.0
225.566,523028,16.923,-7.296,0.0
225.6,523028,16.923,-7.302,0.0
225.633,523028,16.924,-7.307,0.0
225.666,523028,16.924,-7.313,0.0
225.7,523028,16.924,-7.319,0.0
225.733,523028,16.925,-7.325,0.0
225.766,523028,16.925,-7.331,0.0
225.8,523028,16.925,-7.336,0.0
225.833,523028,16.926,-7.342,0.0
225.866,523028,16.926,-7.348,0.0
225.9,523028,16.926,-7.354,0.0
225.933,523028,16.927,-7.36,0.0
225.966,523028,16.927,-7.365,0.0
226.0,523028,16.927,-7.371,0.0
226.033,523028,16.928,-7.377,0.0
226.066,523028,16.928,-7.383,0.0
226.1,523028,16.928,-7.389,0.0
226.133,523028,16.929,-7.394,0.0
226.166,523028,16.929,-7.4,0.0
226.2,523028,16.929,-7.406,0.0
226.233,523028,16.929,-7.412,0.0
226.266,523028,16.93,-7.418,0.0
226.3,523028,16.93,-7.423,0.0
226.333,523028,16.93,-7.429,0.0
226.366,523028,16.931,-7.435,0.0
226.4,523028,16.931,-7.441,0.0
226.433,523028,16.931,-7.447,0.0
226.466,523028,16.932,-7.452,0.0
226.5,523028,16.932,-7.458,0.0
226.533,523028,16.932,-7.464,0.0
226.566,523028,16.933,-7.47,0.0
226.6,523028,16.933,-7.476,0.0
226.633,523028,16.933,-7.482,0.0
226.666,523028,16.934,-7.487,0.0
226.7,523028,16.934,-7.493,0.0
226.733,523028,16.934,-7.499,0.0
226.766,523028,16.935,-7.505,0.0
226.8,523028,16.935,-7.511,0.0
226.833,523028,16.935,-7.516,0.0
226.866,523028,16.936,-7.522,0.0
226.9,523028,16.936,-7.528,0.0
226.933,523028,16.936,-7.534,0.0
226.966,523028,16.936,-7.54,0.0
227.0,523028,16.937,-7.545,0.0
227.033,523028,16.937,-7.551,0.0
227.066,523028,16.937,-7.557,0.0
227.1,523028,16.938,-7.563,0.0
227.133,523028,16.938,-7.569,0.0
227.166,523028,16.938,-7.574,0.0
227.2,523028,16.939,-7.58,0.0
227.233,523028,16.939,-7.586,0.0
227.3,523028,16.939,-7.586,0.0
227.333,523028,16.939,-7.598,0.0
227.367,523028,16.939,-7.611,0.0
227.4,523028,16.94,-7.624,0.0
227.433,523028,16.94,-7.636,0.0
227.467,523028,16.94,-7.648,0.0
227.5,523028,16.94,-7.661,0.0
227.567,523028,16.94,-7.661,0.0
227.6,523028,16.941,-7.663,0.0
227.634,523028,16.942,-7.666,0.0
227.667,523028,16.943,-7.668,0.0
227.7,523028,16.944,-7.671,0.0
227.734,523028,16.945,-7.673,0.0
227.767,523028,16.946,-7.676,0.0
227.8,523028,16.947,-7.678,0.0
227.834,523028,16.948,-7.681,0.0
227.867,523028,16.949,-7.683,0.0
227.9,523028,16.95,-7.686,0.0
227.934,523028,16.951,-7.688,0.0
227.967,523028,16.952,-7.691,0.0
228.0,523028,16.953,-7.693,0.0
228.034,523028,16.954,-7.696,0.0
228.067,523028,16.955,-7.698,0.0
228.1,523028,16.956,-7.701,0.0
228.134,523028,16.957,-7.703,0.0
228.167,523028,16.958,-7.706,0.0
228.2,523028,16.959,-7.708,0.0
228.234,523028,16.96,-7.711,0.0
228.267,523028,16.96,-7.713,0.0
228.3,523028,16.961,-7.716,0.0
228.334,523028,16.962,-7.718,0.0
228.367,523028,16.963,-7.721,0.0
