Time,ID,world_x,world_y,world_z
37.867,523015,3.947,-4.129,0.0
37.9,523015,3.952,-4.127,0.0
37.933,523015,3.952,-4.127,0.0
37.967,523015,3.949,-4.121,0.0
38.0,523015,3.947,-4.129,0.0
38.033,523015,3.953,-4.143,0.0
38.067,523015,3.979,-4.176,0.0
38.1,523015,3.986,-4.196,0.0
38.133,523015,3.986,-4.196,0.0
38.166,523015,4.002,-4.23,0.0
38.2,523015,4.018,-4.265,0.0
38.233,523015,4.033,-4.299,0.0
38.266,523015,4.049,-4.334,0.0
38.3,523015,4.065,-4.368,0.0
38.367,523015,4.065,-4.368,0.0
38.4,523015,4.09,-4.38,0.0
38.434,523015,4.115,-4.392,0.0
38.467,523015,4.14,-4.404,0.0
38.5,523015,4.165,-4.416,0.0
38.534,523015,4.19,-4.428,0.0
38.567,523015,4.215,-4.44,0.0
38.6,523015,4.24,-4.451,0.0
38.634,523015,4.264,-4.463,0.0
38.667,523015,4.289,-4.475,0.0
38.7,523015,4.314,-4.487,0.0
38.734,523015,4.339,-4.499,0.0
38.767,523015,4.364,-4.511,0.0
38.8,523015,4.389,-4.523,0.0
38.834,523015,4.414,-4.535,0.0
38.867,523015,4.439,-4.547,0.0
38.9,523015,4.464,-4.559,0.0
38.934,523015,4.489,-4.571,0.0
38.967,523015,4.514,-4.583,0.0
39.0,523015,4.539,-4.594,0.0
39.034,523015,4.564,-4.606,0.0
39.067,523015,4.589,-4.618,0.0
39.1,523015,4.614,-4.63,0.0
39.134,523015,4.639,-4.642,0.0
39.167,523015,4.663,-4.654,0.0
39.2,523015,4.688,-4.666,0.0
39.234,523015,4.713,-4.678,0.0
39.267,523015,4.738,-4.69,0.0
39.3,523015,4.763,-4.702,0.0
39.334,523015,4.788,-4.714,0.0
39.367,523015,4.813,-4.726,0.0
39.4,523015,4.838,-4.737,0.0
39.434,523015,4.863,-4.749,0.0
39.467,523015,4.888,-4.761,0.0
39.5,523015,4.913,-4.773,0.0
39.534,523015,4.938,-4.785,0.0
39.567,523015,4.963,-4.797,0.0
39.6,523015,4.988,-4.809,0.0
39.634,523015,5.013,-4.821,0.0
39.667,523015,5.038,-4.833,0.0
39.7,523015,5.062,-4.845,0.0
39.734,523015,5.087,-4.857,0.0
39.767,523015,5.112,-4.869,0.0
39.8,523015,5.137,-4.88,0.0
39.834,523015,5.162,-4.892,0.0
39.867,523015,5.187,-4.904,0.0
39.9,523015,5.212,-4.916,0.0
39.934,523015,5.237,-4.928,0.0
39.967,523015,5.262,-4.94,0.0
40.0,523015,5.287,-4.952,0.0
40.034,523015,5.312,-4.964,0.0
40.067,523015,5.337,-4.976,0.0
40.1,523015,5.362,-4.988,0.0
40.134,523015,5.387,-5.0,0.0
40.167,523015,5.412,-5.012,0.0
40.2,523015,5.437,-5.024,0.0
40.234,523015,5.461,-5.035,0.0
40.267,523015,5.486,-5.047,0.0
40.3,523015,5.511,-5.059,0.0
40.334,523015,5.536,-5.071,0.0
40.367,523015,5.561,-5.083,0.0
40.4,523015,5.586,-5.095,0.0
40.434,523015,5.611,-5.107,0.0
40.467,523015,5.636,-5.119,0.0
40.5,523015,5.661,-5.131,0.0
40.534,523015,5.686,-5.143,0.0
40.567,523015,5.711,-5.155,0.0
40.6,523015,5.736,-5.167,0.0
40.634,523015,5.761,-5.178,0.0
40.667,523015,5.786,-5.19,0.0
40.7,523015,5.811,-5.202,0.0
40.734,523015,5.836,-5.214,0.0
40.767,523015,5.86,-5.226,0.0
40.8,523015,5.885,-5.238,0.0
40.834,523015,5.91,-5.25,0.0
40.867,523015,5.935,-5.262,0.0
40.9,523015,5.96,-5.274,0.0
40.934,523015,5.985,-5.286,0.0
40.967,523015,6.01,-5.298,0.0
41.0,523015,6.035,-5.31,0.0
41.034,523015,6.06,-5.321,0.0
41.067,523015,6.085,-5.333,0.0
41.1,523015,6.11,-5.345,0.0
41.134,523015,6.135,-5.357,0.0
41.167,523015,6.16,-5.369,0.0
41.2,523015,6.185,-5.381,0.0
41.234,523015,6.21,-5.393,0.0
41.267,523015,6.234,-5.405,0.0
41.3,523015,6.259,-5.417,0.0
41.334,523015,6.284,-5.429,0.0
41.367,523015,6.309,-5.441,0.0
41.4,523015,6.334,-5.453,0.0
41.434,523015,6.359,-5.464,0.0
41.467,523015,6.384,-5.476,0.0
41.5,523015,6.409,-5.488,0.0
41.534,523015,6.434,-5.5,0.0
41.567,523015,6.459,-5.512,0.0
41.6,523015,6.484,-5.524,0.0
41.634,523015,6.509,-5.536,0.0
41.667,523015,6.534,-5.548,0.0
41.7,523015,6.559,-5.56,0.0
41.734,523015,6.584,-5.572,0.0
41.767,523015,6.609,-5.584,0.0
41.8,523015,6.633,-5.596,0.0
41.834,523015,6.658,-5.608,0.0
41.867,523015,6.683,-5.619,0.0
41.9,523015,6.708,-5.631,0.0
41.934,523015,6.733,-5.643,0.0
41.967,523015,6.758,-5.655,0.0
42.0,523015,6.783,-5.667,0.0
42.034,523015,6.808,-5.679,0.0
42.067,523015,6.833,-5.691,0.0
42.1,523015,6.858,-5.703,0.0
42.134,523015,6.883,-5.715,0.0
42.167,523015,6.908,-5.727,0.0
42.2,523015,6.933,-5.739,0.0
42.234,523015,6.958,-5.751,0.0
42.267,523015,6.983,-5.762,0.0
42.3,523015,7.008,-5.774,0.0
42.334,523015,7.032,-5.786,0.0
42.367,523015,7.057,-5.798,0.0
42.4,523015,7.082,-5.81,0.0
42.434,523015,7.107,-5.822,0.0
42.467,523015,7.132,-5.834,0.0
42.5,523015,7.157,-5.846,0.0
42.534,523015,7.182,-5.858,0.0
42.567,523015,7.207,-5.87,0.0
42.6,523015,7.232,-5.882,0.0
42.634,523015,7.257,-5.894,0.0
42.667,523015,7.282,-5.905,0.0
42.7,523015,7.307,-5.917,0.0
42.734,523015,7.332,-5.929,0.0
42.767,523015,7.357,-5.941,0.0
42.8,523015,7.382,-5.953,0.0
42.834,523015,7.407,-5.965,0.0
42.867,523015,7.431,-5.977,0.0
42.9,523015,7.456,-5.989,0.0
42.934,523015,7.481,-6.001,0.0
42.967,523015,7.506,-6.013,0.0
43.0,523015,7.531,-6.025,0.0
43.034,523015,7.556,-6.037,0.0
43.067,523015,7.581,-6.048,0.0
43.1,523015,7.606,-6.06,0.0
43.134,523015,7.631,-6.072,0.0
43.167,523015,7.656,-6.084,0.0
43.2,523015,7.681,-6.096,0.0
43.234,523015,7.706,-6.108,0.0
43.267,523015,7.731,-6.12,0.0
43.3,523015,7.756,-6.132,0.0
43.334,523015,7.781,-6.144,0.0
43.367,523015,7.806,-6.156,0.0
43.4,523015,7.83,-6.168,0.0
43.434,523015,7.855,-6.18,0.0
43.467,523015,7.88,-6.192,0.0
43.5,523015,7.905,-6.203,0.0
43.534,523015,7.93,-6.215,0.0
43.567,523015,7.955,-6.227,0.0
43.6,523015,7.98,-6.239,0.0
43.634,523015,8.005,-6.251,0.0
43.667,523015,8.03,-6.263,0.0
43.7,523015,8.055,-6.275,0.0
43.734,523015,8.08,-6.287,0.0
43.767,523015,8.105,-6.299,0.0
43.8,523015,8.13,-6.311,0.0
43.834,523015,8.155,-6.323,0.0
43.867,523015,8.18,-6.335,0.0
43.9,523015,8.204,-6.346,0.0
43.934,523015,8.229,-6.358,0.0
43.967,523015,8.254,-6.37,0.0
44.0,523015,8.279,-6.382,0.0
44.034,523015,8.304,-6.394,0.0
44.067,523015,8.329,-6.406,0.0
44.1,523015,8.354,-6.418,0.0
44.134,523015,8.379,-6.43,0.0
44.167,523015,8.404,-6.442,0.0
44.2,523015,8.429,-6.454,0.0
44.234,523015,8.454,-6.466,0.0
44.267,523015,8.479,-6.478,0.0
44.3,523015,8.504,-6.489,0.0
44.334,523015,8.529,-6.501,0.0
44.367,523015,8.554,-6.513,0.0
44.4,523015,8.579,-6.525,0.0
44.434,523015,8.603,-6.537,0.0
44.467,523015,8.628,-6.549,0.0
44.5,523015,8.653,-6.561,0.0
44.534,523015,8.678,-6.573,0.0
44.567,523015,8.703,-6.585,0.0
44.6,523015,8.728,-6.597,0.0
