Time,ID,world_x,world_y,world_z
101.067,523010,3.984,-4.204,0.0
101.1,523010,3.987,-4.216,0.0
101.133,523010,3.987,-4.216,0.0
101.167,523010,3.988,-4.218,0.0
101.2,523010,3.999,-4.241,0.0
101.233,523010,4.011,-4.266,0.0
101.267,523010,4.024,-4.291,0.0
101.3,523010,4.042,-4.304,0.0
101.333,523010,4.042,-4.304,0.0
101.367,523010,4.046,-4.319,0.0
101.4,523010,4.052,-4.33,0.0
101.433,523010,4.061,-4.343,0.0
101.467,523010,4.071,-4.35,0.0
101.5,523010,4.075,-4.358,0.0
101.533,523010,4.076,-4.361,0.0
101.567,523010,4.085,-4.378,0.0
101.6,523010,4.08,-4.392,0.0
101.633,523010,4.089,-4.411,0.0
101.667,523010,4.083,-4.429,0.0
101.7,523010,4.099,-4.443,0.0
101.733,523010,4.099,-4.443,0.0
101.767,523010,4.112,-4.453,0.0
101.8,523010,4.133,-4.457,0.0
101.833,523010,4.13,-4.464,0.0
101.867,523010,4.136,-4.475,0.0
101.9,523010,4.126,-4.487,0.0
101.933,523010,4.126,-4.487,0.0
101.967,523010,4.134,-4.491,0.0
102.0,523010,4.144,-4.504,0.0
102.033,523010,4.154,-4.511,0.0
102.067,523010,4.158,-4.514,0.0
102.1,523010,4.174,-4.516,0.0
102.133,523010,4.174,-4.516,0.0
102.167,523010,4.216,-4.52,0.0
102.2,523010,4.264,-4.52,0.0
102.233,523010,4.376,-4.515,0.0
102.267,523010,4.438,-4.526,0.0
102.3,523010,4.465,-4.538,0.0
102.333,523010,4.465,-4.538,0.0
102.367,523010,4.475,-4.556,0.0
102.4,523010,4.49,-4.573,0.0
102.433,523010,4.479,-4.595,0.0
102.467,523010,4.488,-4.614,0.0
102.5,523010,4.503,-4.621,0.0
102.533,523010,4.502,-4.618,0.0
102.567,523010,4.519,-4.639,0.0
102.6,523010,4.538,-4.656,0.0
102.633,523010,4.6,-4.667,0.0
102.667,523010,4.648,-4.685,0.0
102.7,523010,4.763,-4.699,0.0
102.733,523010,4.762,-4.695,0.0
102.767,523010,4.824,-4.709,0.0
102.8,523010,4.84,-4.725,0.0
102.833,523010,4.859,-4.737,0.0
102.867,523010,4.85,-4.745,0.0
102.9,523010,4.846,-4.746,0.0
102.933,523010,4.846,-4.746,0.0
102.967,523010,4.856,-4.766,0.0
103.0,523010,4.866,-4.768,0.0
103.033,523010,4.865,-4.775,0.0
103.067,523010,4.876,-4.781,0.0
103.1,523010,4.911,-4.789,0.0
103.133,523010,4.909,-4.785,0.0
103.167,523010,4.951,-4.789,0.0
103.2,523010,5.027,-4.794,0.0
103.233,523010,5.136,-4.8,0.0
103.267,523010,5.208,-4.802,0.0
103.3,523010,5.219,-4.824,0.0
103.333,523010,5.219,-4.824,0.0
103.367,523010,5.221,-4.828,0.0
103.4,523010,5.22,-4.846,0.0
103.433,523010,5.218,-4.854,0.0
103.467,523010,5.234,-4.864,0.0
103.5,523010,5.253,-4.893,0.0
103.533,523010,5.258,-4.893,0.0
103.567,523010,5.279,-4.926,0.0
103.6,523010,5.304,-4.943,0.0
103.633,523010,5.326,-4.958,0.0
103.667,523010,5.472,-4.976,0.0
103.7,523010,5.54,-4.987,0.0
103.733,523010,5.54,-4.987,0.0
103.767,523010,5.592,-5.009,0.0
103.8,523010,5.606,-5.025,0.0
103.833,523010,5.641,-5.036,0.0
103.867,523010,5.621,-5.044,0.0
103.9,523010,5.631,-5.064,0.0
103.933,523010,5.631,-5.064,0.0
103.967,523010,5.635,-5.072,0.0
104.0,523010,5.631,-5.087,0.0
104.033,523010,5.648,-5.099,0.0
104.067,523010,5.66,-5.099,0.0
104.1,523010,5.688,-5.119,0.0
104.133,523010,5.688,-5.119,0.0
104.167,523010,5.745,-5.136,0.0
104.2,523010,5.785,-5.14,0.0
104.233,523010,5.899,-5.162,0.0
104.267,523010,6.022,-5.177,0.0
104.3,523010,6.034,-5.203,0.0
104.333,523010,6.034,-5.203,0.0
104.367,523010,6.054,-5.229,0.0
104.4,523010,6.076,-5.259,0.0
104.433,523010,6.101,-5.268,0.0
104.467,523010,6.092,-5.293,0.0
104.5,523010,6.122,-5.311,0.0
104.533,523010,6.122,-5.311,0.0
104.567,523010,6.145,-5.329,0.0
104.6,523010,6.125,-5.344,0.0
104.633,523010,6.21,-5.357,0.0
104.667,523010,6.305,-5.384,0.0
104.7,523010,6.366,-5.401,0.0
104.733,523010,6.366,-5.401,0.0
104.767,523010,6.39,-5.403,0.0
104.8,523010,6.433,-5.41,0.0
104.833,523010,6.458,-5.429,0.0
104.867,523010,6.434,-5.445,0.0
104.9,523010,6.423,-5.453,0.0
104.933,523010,6.423,-5.453,0.0
104.967,523010,6.419,-5.461,0.0
105.0,523010,6.421,-5.466,0.0
105.033,523010,6.431,-5.471,0.0
105.067,523010,6.44,-5.471,0.0
105.1,523010,6.472,-5.474,0.0
105.133,523010,6.472,-5.474,0.0
105.167,523010,6.541,-5.484,0.0
105.2,523010,6.602,-5.489,0.0
105.233,523010,6.751,-5.514,0.0
105.267,523010,6.823,-5.534,0.0
105.3,523010,6.845,-5.559,0.0
105.333,523010,6.842,-5.554,0.0
105.367,523010,6.847,-5.564,0.0
105.4,523010,6.866,-5.566,0.0
105.433,523010,6.85,-5.587,0.0
105.467,523010,6.842,-5.591,0.0
105.5,523010,6.859,-5.607,0.0
105.533,523010,6.859,-5.607,0.0
105.567,523010,6.857,-5.62,0.0
105.6,523010,6.857,-5.639,0.0
105.633,523010,6.953,-5.667,0.0
105.667,523010,7.007,-5.682,0.0
105.7,523010,7.144,-5.707,0.0
105.733,523010,7.144,-5.707,0.0
105.767,523010,7.189,-5.717,0.0
105.8,523010,7.204,-5.728,0.0
105.833,523010,7.22,-5.739,0.0
105.867,523010,7.212,-5.743,0.0
105.9,523010,7.228,-5.755,0.0
105.933,523010,7.228,-5.755,0.0
105.967,523010,7.223,-5.744,0.0
106.0,523010,7.204,-5.747,0.0
106.033,523010,7.196,-5.751,0.0
106.067,523010,7.193,-5.746,0.0
106.1,523010,7.196,-5.751,0.0
106.133,523010,7.196,-5.751,0.0
106.167,523010,7.284,-5.766,0.0
106.2,523010,7.362,-5.775,0.0
106.233,523010,7.505,-5.802,0.0
106.267,523010,7.567,-5.815,0.0
106.3,523010,7.593,-5.823,0.0
106.333,523010,7.593,-5.823,0.0
106.367,523010,7.616,-5.846,0.0
106.4,523010,7.634,-5.859,0.0
106.433,523010,7.688,-5.876,0.0
106.467,523010,7.672,-5.889,0.0
106.5,523010,7.674,-5.895,0.0
106.533,523010,7.674,-5.895,0.0
106.567,523010,7.707,-5.914,0.0
106.6,523010,7.722,-5.922,0.0
106.633,523010,7.688,-5.922,0.0
106.667,523010,7.756,-5.941,0.0
106.7,523010,7.89,-5.97,0.0
106.733,523010,7.893,-5.976,0.0
106.767,523010,7.952,-5.995,0.0
106.8,523010,7.954,-6.001,0.0
106.833,523010,8.011,-6.014,0.0
106.867,523010,8.017,-6.025,0.0
106.9,523010,8.0,-6.018,0.0
106.933,523010,8.0,-6.018,0.0
106.967,523010,8.006,-6.029,0.0
107.0,523010,8.012,-6.041,0.0
107.033,523010,8.012,-6.041,0.0
107.067,523010,8.033,-6.033,0.0
107.1,523010,8.02,-6.031,0.0
107.133,523010,8.02,-6.031,0.0
107.167,523010,8.114,-6.039,0.0
107.2,523010,8.202,-6.058,0.0
107.233,523010,8.278,-6.074,0.0
107.267,523010,8.37,-6.093,0.0
107.3,523010,8.392,-6.108,0.0
107.333,523010,8.392,-6.108,0.0
107.367,523010,8.41,-6.116,0.0
107.4,523010,8.434,-6.136,0.0
107.433,523010,8.461,-6.163,0.0
107.467,523010,8.449,-6.167,0.0
107.5,523010,8.467,-6.175,0.0
107.533,523010,8.467,-6.175,0.0
107.567,523010,8.47,-6.181,0.0
107.6,523010,8.489,-6.19,0.0
107.633,523010,8.596,-6.23,0.0
107.667,523010,8.666,-6.252,0.0
107.7,523010,8.749,-6.266,0.0
107.733,523010,8.749,-6.266,0.0
