Time,ID,world_x,world_y,world_z
152.5,523018,4.563,-9.127,0.0
152.533,523018,4.519,-9.188,0.0
152.567,523018,4.53,-9.225,0.0
152.6,523018,4.53,-9.225,0.0
152.633,523018,4.563,-9.196,0.0
152.667,523018,4.573,-9.199,0.0
152.7,523018,4.627,-9.174,0.0
152.733,523018,4.606,-9.205,0.0
152.767,523018,4.724,-9.124,0.0
152.8,523018,4.724,-9.124,0.0
152.833,523018,4.745,-9.163,0.0
152.867,523018,4.787,-9.068,0.0
152.9,523018,4.954,-9.0,0.0
152.933,523018,5.025,-8.948,0.0
152.967,523018,5.025,-8.948,0.0
153.0,523018,5.025,-8.948,0.0
153.033,523018,5.136,-8.872,0.0
153.067,523018,5.196,-8.852,0.0
153.1,523018,5.167,-8.878,0.0
153.133,523018,5.148,-8.907,0.0
153.167,523018,5.169,-8.911,0.0
153.2,523018,5.169,-8.911,0.0
153.233,523018,5.219,-8.888,0.0
153.267,523018,5.279,-8.868,0.0
153.3,523018,5.25,-8.895,0.0
153.333,523018,5.36,-8.852,0.0
153.367,523018,5.476,-8.78,0.0
153.4,523018,5.476,-8.78,0.0
153.433,523018,5.504,-8.754,0.0
153.467,523018,5.608,-8.682,0.0
153.5,523018,5.57,-8.705,0.0
153.533,523018,5.577,-8.676,0.0
153.567,523018,5.55,-8.701,0.0
153.6,523018,5.55,-8.701,0.0
153.633,523018,5.577,-8.676,0.0
153.667,523018,5.635,-8.657,0.0
153.7,523018,5.608,-8.682,0.0
153.733,523018,5.652,-8.629,0.0
153.767,523018,5.733,-8.555,0.0
153.8,523018,5.733,-8.555,0.0
153.833,523018,5.749,-8.529,0.0
153.867,523018,5.854,-8.433,0.0
153.9,523018,5.997,-8.29,0.0
153.933,523018,6.062,-8.22,0.0
153.967,523018,6.037,-8.243,0.0
154.0,523018,6.037,-8.243,0.0
154.033,523018,6.111,-8.175,0.0
154.067,523018,6.086,-8.198,0.0
154.1,523018,6.096,-8.2,0.0
154.133,523018,6.071,-8.222,0.0
154.167,523018,6.125,-8.151,0.0
154.2,523018,6.125,-8.151,0.0
154.233,523018,6.14,-8.127,0.0
154.267,523018,6.197,-8.085,0.0
154.3,523018,6.32,-8.004,0.0
154.333,523018,6.389,-7.941,0.0
154.367,523018,6.407,-7.944,0.0
154.4,523018,6.407,-7.944,0.0
154.433,523018,6.485,-7.883,0.0
154.467,523018,6.564,-7.8,0.0
154.5,523018,6.638,-7.741,0.0
154.533,523018,6.651,-7.72,0.0
154.567,523018,6.638,-7.741,0.0
154.6,523018,6.638,-7.741,0.0
154.633,523018,6.617,-7.761,0.0
154.667,523018,6.568,-7.776,0.0
154.7,523018,6.503,-7.715,0.0
154.733,523018,6.507,-7.692,0.0
154.767,523018,6.614,-7.595,0.0
154.8,523018,6.614,-7.595,0.0
154.833,523018,6.602,-7.616,0.0
154.867,523018,6.871,-7.373,0.0
154.9,523018,6.958,-7.303,0.0
154.933,523018,7.042,-7.255,0.0
154.967,523018,7.066,-7.197,0.0
155.0,523018,7.066,-7.197,0.0
155.033,523018,7.068,-7.176,0.0
155.067,523018,7.143,-7.109,0.0
155.1,523018,7.126,-7.106,0.0
155.133,523018,7.007,-7.186,0.0
155.167,523018,7.0,-7.164,0.0
155.2,523018,7.0,-7.164,0.0
155.233,523018,7.134,-7.027,0.0
155.267,523018,7.15,-7.03,0.0
155.3,523018,7.159,-7.031,0.0
155.333,523018,7.322,-6.868,0.0
155.367,523018,7.314,-6.867,0.0
155.4,523018,7.314,-6.867,0.0
155.433,523018,7.366,-6.82,0.0
155.467,523018,7.383,-6.805,0.0
155.5,523018,7.452,-6.744,0.0
155.533,523018,7.419,-6.756,0.0
155.567,523018,7.412,-6.737,0.0
155.6,523018,7.412,-6.737,0.0
155.633,523018,7.357,-6.727,0.0
155.667,523018,7.29,-6.751,0.0
155.7,523018,7.313,-6.711,0.0
155.734,523018,7.336,-6.671,0.0
155.767,523018,7.359,-6.631,0.0
155.8,523018,7.383,-6.591,0.0
155.834,523018,7.406,-6.551,0.0
155.867,523018,7.429,-6.511,0.0
155.9,523018,7.452,-6.471,0.0
155.934,523018,7.475,-6.43,0.0
155.967,523018,7.498,-6.39,0.0
156.0,523018,7.522,-6.35,0.0
156.034,523018,7.545,-6.31,0.0
156.067,523018,7.568,-6.27,0.0
156.1,523018,7.591,-6.23,0.0
156.134,523018,7.614,-6.19,0.0
156.167,523018,7.637,-6.15,0.0
156.2,523018,7.66,-6.11,0.0
156.234,523018,7.684,-6.07,0.0
156.267,523018,7.707,-6.03,0.0
156.3,523018,7.73,-5.99,0.0
156.334,523018,7.753,-5.95,0.0
156.367,523018,7.776,-5.91,0.0
156.4,523018,7.799,-5.87,0.0
156.434,523018,7.822,-5.83,0.0
156.467,523018,7.846,-5.789,0.0
156.5,523018,7.869,-5.749,0.0
156.534,523018,7.892,-5.709,0.0
156.567,523018,7.915,-5.669,0.0
156.6,523018,7.938,-5.629,0.0
156.634,523018,7.961,-5.589,0.0
156.667,523018,7.985,-5.549,0.0
156.7,523018,8.008,-5.509,0.0
156.734,523018,8.031,-5.469,0.0
156.767,523018,8.054,-5.429,0.0
156.8,523018,8.077,-5.389,0.0
156.834,523018,8.1,-5.349,0.0
156.867,523018,8.123,-5.309,0.0
156.9,523018,8.147,-5.269,0.0
156.934,523018,8.17,-5.229,0.0
156.967,523018,8.193,-5.188,0.0
157.0,523018,8.216,-5.148,0.0
157.034,523018,8.239,-5.108,0.0
157.067,523018,8.262,-5.068,0.0
157.1,523018,8.286,-5.028,0.0
157.134,523018,8.309,-4.988,0.0
