Time,ID,world_x,world_y,world_z
49.5,523014,11.704,-7.852,0.0
49.533,523014,11.679,-7.856,0.0
49.567,523014,11.654,-7.86,0.0
49.6,523014,11.63,-7.864,0.0
49.633,523014,11.605,-7.868,0.0
49.7,523014,11.605,-7.868,0.0
49.733,523014,11.605,-7.868,0.0
49.8,523014,11.38,-7.827,0.0
49.833,523014,11.47,-7.747,0.0
49.867,523014,11.561,-7.667,0.0
49.9,523014,11.651,-7.587,0.0
49.933,523014,11.741,-7.507,0.0
49.967,523014,11.832,-7.427,0.0
50.0,523014,11.922,-7.347,0.0
50.033,523014,12.012,-7.267,0.0
50.067,523014,12.103,-7.187,0.0
50.1,523014,12.193,-7.107,0.0
50.133,523014,12.283,-7.026,0.0
50.167,523014,12.374,-6.946,0.0
50.2,523014,12.464,-6.866,0.0
50.233,523014,12.554,-6.786,0.0
50.267,523014,12.645,-6.706,0.0
50.3,523014,12.735,-6.626,0.0
50.333,523014,12.825,-6.546,0.0
50.367,523014,12.916,-6.466,0.0
50.4,523014,13.006,-6.386,0.0
50.433,523014,13.096,-6.306,0.0
50.467,523014,13.187,-6.226,0.0
50.5,523014,13.277,-6.146,0.0
50.533,523014,13.367,-6.066,0.0
50.567,523014,13.458,-5.986,0.0
50.6,523014,13.548,-5.906,0.0
50.633,523014,13.638,-5.826,0.0
50.667,523014,13.729,-5.746,0.0
50.7,523014,13.819,-5.666,0.0
50.733,523014,13.909,-5.586,0.0
50.767,523014,14.0,-5.506,0.0
50.8,523014,14.09,-5.425,0.0
50.833,523014,14.18,-5.345,0.0
50.867,523014,14.271,-5.265,0.0
50.9,523014,14.361,-5.185,0.0
50.933,523014,14.451,-5.105,0.0
50.967,523014,14.542,-5.025,0.0
51.0,523014,14.632,-4.945,0.0
51.033,523014,14.722,-4.865,0.0
51.067,523014,14.813,-4.785,0.0
51.1,523014,14.903,-4.705,0.0
51.167,523014,14.903,-4.705,0.0
51.2,523014,14.908,-4.7,0.0
51.233,523014,14.919,-4.974,0.0
51.267,523014,14.931,-5.037,0.0
51.3,523014,14.934,-5.1,0.0
51.367,523014,14.955,-5.227,0.0
51.4,523014,14.955,-5.227,0.0
51.433,523014,14.956,-5.237,0.0
51.467,523014,14.957,-5.248,0.0
51.5,523014,14.958,-5.258,0.0
51.533,523014,14.96,-5.268,0.0
51.567,523014,14.961,-5.279,0.0
51.6,523014,14.962,-5.289,0.0
51.633,523014,14.963,-5.299,0.0
51.667,523014,14.964,-5.31,0.0
51.7,523014,14.965,-5.32,0.0
51.733,523014,14.966,-5.331,0.0
51.767,523014,14.968,-5.341,0.0
51.8,523014,14.969,-5.351,0.0
51.833,523014,14.97,-5.362,0.0
51.867,523014,14.971,-5.372,0.0
51.9,523014,14.972,-5.382,0.0
51.933,523014,14.973,-5.393,0.0
51.967,523014,14.974,-5.403,0.0
52.0,523014,14.976,-5.413,0.0
52.033,523014,14.977,-5.424,0.0
52.067,523014,14.978,-5.434,0.0
52.1,523014,14.979,-5.444,0.0
52.133,523014,14.98,-5.455,0.0
52.167,523014,14.981,-5.465,0.0
52.2,523014,14.982,-5.475,0.0
52.233,523014,14.984,-5.486,0.0
52.267,523014,14.985,-5.496,0.0
52.3,523014,14.986,-5.506,0.0
52.333,523014,14.987,-5.517,0.0
52.367,523014,14.988,-5.527,0.0
52.4,523014,14.989,-5.538,0.0
52.433,523014,14.99,-5.548,0.0
52.467,523014,14.992,-5.558,0.0
52.5,523014,14.993,-5.569,0.0
52.533,523014,14.994,-5.579,0.0
52.567,523014,14.995,-5.589,0.0
52.6,523014,14.996,-5.6,0.0
52.633,523014,14.997,-5.61,0.0
52.667,523014,14.998,-5.62,0.0
52.7,523014,15.0,-5.631,0.0
52.733,523014,15.001,-5.641,0.0
52.767,523014,15.002,-5.651,0.0
52.8,523014,15.003,-5.662,0.0
52.833,523014,15.004,-5.672,0.0
52.867,523014,15.005,-5.682,0.0
52.9,523014,15.006,-5.693,0.0
52.933,523014,15.008,-5.703,0.0
52.967,523014,15.009,-5.714,0.0
53.0,523014,15.01,-5.724,0.0
53.033,523014,15.011,-5.734,0.0
