Time,ID,world_x,world_y,world_z
235.3,523034,9.226,-2.675,0.0
235.333,523034,9.226,-2.675,0.0
235.367,523034,9.238,-2.7,0.0
235.4,523034,9.175,-2.739,0.0
235.433,523034,9.142,-2.834,0.0
235.467,523034,9.008,-2.929,0.0
235.5,523034,9.028,-2.97,0.0
235.533,523034,9.028,-2.97,0.0
235.567,523034,9.017,-3.0,0.0
235.6,523034,8.973,-3.012,0.0
235.633,523034,8.973,-3.012,0.0
235.667,523034,9.011,-3.039,0.0
235.7,523034,8.979,-3.074,0.0
235.733,523034,8.979,-3.074,0.0
235.767,523034,9.02,-3.109,0.0
235.8,523034,8.976,-3.12,0.0
235.833,523034,8.966,-3.15,0.0
235.867,523034,8.838,-3.183,0.0
235.9,523034,8.793,-3.186,0.0
235.933,523034,8.793,-3.186,0.0
235.967,523034,8.602,-3.26,0.0
236.0,523034,8.676,-3.276,0.0
236.033,523034,8.55,-3.333,0.0
236.067,523034,8.477,-3.359,0.0
236.1,523034,8.511,-3.384,0.0
236.133,523034,8.511,-3.384,0.0
236.167,523034,8.517,-3.44,0.0
236.2,523034,8.505,-3.459,0.0
236.233,523034,8.565,-3.495,0.0
236.267,523034,8.595,-3.513,0.0
236.3,523034,8.603,-3.528,0.0
236.333,523034,8.603,-3.528,0.0
236.367,523034,8.53,-3.552,0.0
236.4,523034,8.499,-3.575,0.0
236.433,523034,8.414,-3.609,0.0
236.467,523034,8.36,-3.621,0.0
236.5,523034,8.338,-3.657,0.0
236.533,523034,8.334,-3.65,0.0
236.567,523034,8.205,-3.7,0.0
236.6,523034,8.215,-3.721,0.0
236.633,523034,8.117,-3.748,0.0
236.667,523034,8.084,-3.754,0.0
236.7,523034,8.038,-3.771,0.0
236.733,523034,8.035,-3.764,0.0
236.767,523034,8.068,-3.758,0.0
236.8,523034,8.107,-3.765,0.0
236.833,523034,8.045,-3.785,0.0
236.867,523034,8.042,-3.778,0.0
236.9,523034,7.926,-3.793,0.0
236.933,523034,7.93,-3.8,0.0
236.967,523034,7.828,-3.834,0.0
237.0,523034,7.794,-3.834,0.0
237.033,523034,7.696,-3.832,0.0
237.067,523034,7.641,-3.85,0.0
237.1,523034,7.595,-3.852,0.0
237.133,523034,7.581,-3.855,0.0
237.167,523034,7.641,-3.85,0.0
237.2,523034,7.609,-3.849,0.0
237.233,523034,7.609,-3.849,0.0
237.267,523034,7.564,-3.851,0.0
237.3,523034,7.492,-3.859,0.0
237.333,523034,7.492,-3.859,0.0
237.367,523034,7.418,-3.86,0.0
237.4,523034,7.362,-3.865,0.0
237.433,523034,7.15,-3.915,0.0
237.467,523034,7.162,-3.913,0.0
237.5,523034,7.125,-3.92,0.0
237.533,523034,7.125,-3.92,0.0
237.567,523034,7.057,-3.94,0.0
237.6,523034,7.045,-3.943,0.0
237.633,523034,7.016,-3.936,0.0
237.667,523034,6.996,-3.946,0.0
237.7,523034,7.007,-3.919,0.0
237.733,523034,7.007,-3.919,0.0
237.767,523034,7.04,-3.88,0.0
237.8,523034,6.967,-3.889,0.0
237.833,523034,6.863,-3.88,0.0
237.867,523034,6.752,-3.874,0.0
237.9,523034,6.699,-3.862,0.0
237.933,523034,6.699,-3.862,0.0
237.967,523034,6.561,-3.882,0.0
238.0,523034,6.492,-3.898,0.0
238.033,523034,6.463,-3.882,0.0
238.067,523034,6.443,-3.863,0.0
238.1,523034,6.429,-3.878,0.0
238.133,523034,6.429,-3.878,0.0
238.167,523034,6.453,-3.884,0.0
238.2,523034,6.45,-3.879,0.0
238.233,523034,6.441,-3.881,0.0
238.267,523034,6.436,-3.87,0.0
238.3,523034,6.326,-3.88,0.0
238.333,523034,6.326,-3.88,0.0
238.367,523034,6.276,-3.881,0.0
238.4,523034,6.089,-3.911,0.0
238.433,523034,6.013,-3.924,0.0
238.467,523034,5.946,-3.931,0.0
238.5,523034,5.91,-3.929,0.0
238.533,523034,5.918,-3.927,0.0
238.567,523034,5.923,-3.92,0.0
238.6,523034,5.909,-3.908,0.0
238.633,523034,5.884,-3.893,0.0
238.667,523034,5.88,-3.868,0.0
238.7,523034,5.856,-3.853,0.0
238.733,523034,5.863,-3.851,0.0
238.767,523034,5.82,-3.831,0.0
238.8,523034,5.735,-3.829,0.0
238.833,523034,5.656,-3.847,0.0
238.867,523034,5.548,-3.879,0.0
238.9,523034,5.482,-3.878,0.0
238.933,523034,5.482,-3.878,0.0
238.967,523034,5.429,-3.874,0.0
239.0,523034,5.378,-3.87,0.0
239.033,523034,5.352,-3.873,0.0
239.067,523034,5.354,-3.863,0.0
239.1,523034,5.344,-3.871,0.0
239.133,523034,5.344,-3.871,0.0
239.167,523034,5.378,-3.855,0.0
239.2,523034,5.32,-3.864,0.0
239.233,523034,5.312,-3.862,0.0
239.267,523034,5.26,-3.878,0.0
239.3,523034,5.145,-3.905,0.0
239.333,523034,5.151,-3.903,0.0
239.367,523034,4.999,-3.925,0.0
239.4,523034,4.968,-3.93,0.0
239.433,523034,4.919,-3.933,0.0
239.467,523034,4.841,-3.941,0.0
239.5,523034,4.847,-3.953,0.0
239.533,523034,4.847,-3.953,0.0
239.567,523034,4.842,-3.932,0.0
239.6,523034,4.834,-3.927,0.0
239.633,523034,4.836,-3.909,0.0
239.667,523034,4.816,-3.89,0.0
239.7,523034,4.799,-3.887,0.0
239.733,523034,4.799,-3.887,0.0
239.767,523034,4.725,-3.905,0.0
239.8,523034,4.628,-3.927,0.0
239.833,523034,4.512,-3.961,0.0
239.867,523034,4.474,-3.975,0.0
239.9,523034,4.407,-3.992,0.0
239.933,523034,4.407,-3.992,0.0
239.967,523034,4.39,-3.983,0.0
240.0,523034,4.383,-3.97,0.0
240.033,523034,4.377,-3.949,0.0
240.067,523034,4.366,-3.926,0.0
240.1,523034,4.361,-3.9,0.0
240.133,523034,4.361,-3.9,0.0
240.167,523034,4.343,-3.888,0.0
240.2,523034,4.267,-3.904,0.0
240.233,523034,4.163,-3.925,0.0
240.267,523034,4.078,-3.954,0.0
240.3,523034,4.05,-3.966,0.0
240.333,523034,4.05,-3.966,0.0
240.367,523034,4.005,-3.982,0.0
240.4,523034,3.968,-3.998,0.0
240.433,523034,3.951,-4.002,0.0
240.467,523034,3.951,-3.995,0.0
240.5,523034,3.943,-3.998,0.0
240.533,523034,3.941,-4.0,0.0
240.567,523034,3.929,-3.994,0.0
240.6,523034,3.93,-3.977,0.0
240.633,523034,3.929,-3.97,0.0
240.667,523034,3.895,-3.982,0.0
240.7,523034,3.884,-3.984,0.0
240.733,523034,3.886,-3.982,0.0
240.767,523034,3.884,-3.984,0.0
240.8,523034,3.886,-3.982,0.0
240.833,523034,3.889,-3.981,0.0
240.867,523034,3.891,-3.974,0.0
240.9,523034,3.888,-3.961,0.0
240.933,523034,3.888,-3.961,0.0
240.967,523034,3.879,-3.955,0.0
241.0,523034,3.868,-3.95,0.0
241.033,523034,3.857,-3.941,0.0
241.067,523034,3.852,-3.937,0.0
241.1,523034,3.85,-3.921,0.0
241.133,523034,3.85,-3.921,0.0
241.167,523034,3.855,-3.918,0.0
241.2,523034,3.853,-3.915,0.0
241.233,523034,3.847,-3.932,0.0
241.267,523034,3.854,-3.922,0.0
241.3,523034,3.853,-3.915,0.0
241.333,523034,3.853,-3.915,0.0
241.367,523034,3.852,-3.93,0.0
241.4,523034,3.856,-3.938,0.0
241.433,523034,3.85,-3.951,0.0
241.467,523034,3.868,-3.964,0.0
241.5,523034,3.873,-3.979,0.0
241.533,523034,3.873,-3.979,0.0
241.567,523034,3.87,-3.986,0.0
241.6,523034,3.86,-3.971,0.0
241.633,523034,3.872,-3.972,0.0
241.667,523034,3.87,-3.98,0.0
241.7,523034,3.874,-3.981,0.0
241.733,523034,3.874,-3.981,0.0
241.766,523034,3.873,-3.98,0.0
241.8,523034,3.873,-3.979,0.0
241.833,523034,3.872,-3.978,0.0
241.866,523034,3.871,-3.977,0.0
241.9,523034,3.871,-3.976,0.0
241.933,523034,3.87,-3.975,0.0
241.966,523034,3.87,-3.974,0.0
242.0,523034,3.869,-3.973,0.0
242.033,523034,3.868,-3.971,0.0
242.066,523034,3.868,-3.97,0.0
242.1,523034,3.867,-3.969,0.0
242.133,523034,3.866,-3.968,0.0
242.166,523034,3.866,-3.967,0.0
242.2,523034,3.865,-3.966,0.0
242.233,523034,3.864,-3.965,0.0
242.266,523034,3.864,-3.964,0.0
