Time,ID,world_x,world_y,world_z
37.067,523004,3.723,-3.675,0.0
37.1,523004,3.739,-3.684,0.0
37.134,523004,3.755,-3.692,0.0
37.233,523004,3.755,-3.692,0.0
37.3,523004,3.766,-3.715,0.0
37.333,523004,3.766,-3.715,0.0
37.367,523004,3.768,-3.717,0.0
37.4,523004,3.771,-3.73,0.0
37.433,523004,3.77,-3.741,0.0
37.467,523004,3.769,-3.745,0.0
37.5,523004,3.795,-3.748,0.0
37.533,523004,3.795,-3.748,0.0
37.567,523004,3.786,-3.779,0.0
37.6,523004,3.787,-3.792,0.0
37.633,523004,3.775,-3.756,0.0
37.667,523004,3.771,-3.755,0.0
37.7,523004,3.768,-3.76,0.0
37.733,523004,3.768,-3.76,0.0
37.767,523004,3.779,-3.765,0.0
37.8,523004,3.778,-3.776,0.0
37.833,523004,3.791,-3.783,0.0
37.867,523004,3.811,-3.786,0.0
37.9,523004,3.833,-3.781,0.0
37.933,523004,3.833,-3.781,0.0
37.967,523004,3.846,-3.782,0.0
38.0,523004,3.872,-3.789,0.0
38.033,523004,3.881,-3.795,0.0
38.067,523004,3.891,-3.815,0.0
38.1,523004,3.842,-3.862,0.0
38.133,523004,3.842,-3.862,0.0
38.167,523004,3.855,-3.863,0.0
38.2,523004,3.939,-3.834,0.0
38.233,523004,3.898,-3.869,0.0
38.267,523004,3.965,-3.854,0.0
38.3,523004,3.986,-3.869,0.0
38.333,523004,3.99,-3.871,0.0
38.367,523004,3.99,-3.885,0.0
38.4,523004,3.962,-3.92,0.0
38.433,523004,3.997,-3.918,0.0
38.467,523004,4.024,-3.92,0.0
38.5,523004,4.037,-3.933,0.0
38.533,523004,4.039,-3.936,0.0
38.567,523004,4.047,-3.932,0.0
38.6,523004,4.04,-3.938,0.0
38.633,523004,4.044,-3.947,0.0
38.667,523004,4.082,-3.934,0.0
38.7,523004,4.153,-3.904,0.0
38.733,523004,4.153,-3.904,0.0
38.767,523004,4.188,-3.9,0.0
38.8,523004,4.261,-3.876,0.0
38.833,523004,4.265,-3.878,0.0
38.867,523004,4.295,-3.881,0.0
38.9,523004,4.311,-3.905,0.0
38.933,523004,4.312,-3.909,0.0
38.967,523004,4.282,-3.944,0.0
39.0,523004,4.321,-3.959,0.0
39.033,523004,4.317,-4.006,0.0
39.067,523004,4.314,-4.008,0.0
39.1,523004,4.358,-4.018,0.0
39.133,523004,4.358,-4.018,0.0
39.167,523004,4.429,-3.995,0.0
39.2,523004,4.432,-4.002,0.0
39.233,523004,4.507,-3.987,0.0
39.267,523004,4.52,-4.014,0.0
39.3,523004,4.55,-4.031,0.0
39.333,523004,4.55,-4.031,0.0
39.367,523004,4.584,-4.036,0.0
39.4,523004,4.608,-4.076,0.0
39.433,523004,4.669,-4.077,0.0
39.467,523004,4.607,-4.127,0.0
39.5,523004,4.621,-4.139,0.0
39.533,523004,4.625,-4.137,0.0
39.567,523004,4.621,-4.166,0.0
39.6,523004,4.626,-4.184,0.0
39.633,523004,4.651,-4.181,0.0
39.667,523004,4.743,-4.151,0.0
39.7,523004,4.76,-4.146,0.0
39.733,523004,4.76,-4.146,0.0
39.767,523004,4.815,-4.118,0.0
39.8,523004,4.86,-4.106,0.0
39.833,523004,4.883,-4.111,0.0
39.867,523004,4.903,-4.11,0.0
39.9,523004,4.894,-4.112,0.0
39.933,523004,4.894,-4.112,0.0
39.967,523004,5.03,-4.092,0.0
40.0,523004,5.091,-4.088,0.0
40.033,523004,5.07,-4.115,0.0
40.067,523004,5.091,-4.123,0.0
40.1,523004,5.107,-4.132,0.0
40.133,523004,5.107,-4.132,0.0
40.167,523004,5.151,-4.125,0.0
40.2,523004,5.217,-4.113,0.0
40.233,523004,5.263,-4.105,0.0
40.267,523004,5.198,-4.162,0.0
40.3,523004,5.293,-4.192,0.0
40.333,523004,5.293,-4.192,0.0
40.367,523004,5.31,-4.251,0.0
40.4,523004,5.373,-4.278,0.0
40.433,523004,5.377,-4.299,0.0
40.467,523004,5.401,-4.321,0.0
40.5,523004,5.406,-4.307,0.0
40.533,523004,5.41,-4.315,0.0
40.566,523004,5.431,-4.314,0.0
40.6,523004,5.452,-4.313,0.0
40.633,523004,5.473,-4.312,0.0
40.666,523004,5.494,-4.312,0.0
40.7,523004,5.515,-4.311,0.0
40.733,523004,5.536,-4.31,0.0
40.766,523004,5.557,-4.309,0.0
40.8,523004,5.578,-4.308,0.0
40.833,523004,5.599,-4.308,0.0
40.866,523004,5.62,-4.307,0.0
40.9,523004,5.641,-4.306,0.0
40.933,523004,5.662,-4.305,0.0
40.966,523004,5.684,-4.304,0.0
41.0,523004,5.705,-4.303,0.0
41.033,523004,5.726,-4.302,0.0
41.066,523004,5.747,-4.302,0.0
41.1,523004,5.768,-4.301,0.0
41.133,523004,5.789,-4.3,0.0
41.166,523004,5.81,-4.299,0.0
41.2,523004,5.831,-4.298,0.0
41.233,523004,5.852,-4.298,0.0
41.266,523004,5.873,-4.297,0.0
41.3,523004,5.894,-4.296,0.0
41.333,523004,5.915,-4.295,0.0
41.366,523004,5.936,-4.294,0.0
41.4,523004,5.957,-4.293,0.0
41.433,523004,5.978,-4.292,0.0
41.466,523004,5.999,-4.292,0.0
41.5,523004,6.02,-4.291,0.0
41.533,523004,6.041,-4.29,0.0
41.566,523004,6.062,-4.289,0.0
41.6,523004,6.083,-4.288,0.0
41.633,523004,6.104,-4.288,0.0
41.666,523004,6.125,-4.287,0.0
41.7,523004,6.146,-4.286,0.0
41.733,523004,6.168,-4.285,0.0
41.766,523004,6.189,-4.284,0.0
41.8,523004,6.21,-4.283,0.0
