Time,ID,world_x,world_y,world_z
116.733,523021,6.854,-7.88,0.0
116.767,523021,7.067,-7.705,0.0
116.8,523021,7.067,-7.705,0.0
116.867,523021,6.995,-7.786,0.0
116.9,523021,6.935,-7.822,0.0
116.933,523021,6.947,-7.829,0.0
116.967,523021,6.958,-7.835,0.0
117.0,523021,6.97,-7.842,0.0
117.033,523021,6.982,-7.849,0.0
117.067,523021,6.993,-7.856,0.0
117.1,523021,7.005,-7.862,0.0
117.133,523021,7.016,-7.869,0.0
117.167,523021,7.028,-7.876,0.0
117.2,523021,7.04,-7.883,0.0
117.233,523021,7.051,-7.889,0.0
117.267,523021,7.063,-7.896,0.0
117.3,523021,7.075,-7.903,0.0
117.333,523021,7.086,-7.91,0.0
117.367,523021,7.098,-7.916,0.0
117.4,523021,7.11,-7.923,0.0
117.433,523021,7.121,-7.93,0.0
117.467,523021,7.133,-7.937,0.0
117.5,523021,7.145,-7.943,0.0
117.533,523021,7.156,-7.95,0.0
117.567,523021,7.168,-7.957,0.0
117.6,523021,7.179,-7.964,0.0
117.633,523021,7.191,-7.97,0.0
117.667,523021,7.203,-7.977,0.0
117.7,523021,7.214,-7.984,0.0
117.733,523021,7.226,-7.991,0.0
117.767,523021,7.238,-7.997,0.0
117.8,523021,7.249,-8.004,0.0
117.833,523021,7.261,-8.011,0.0
117.867,523021,7.273,-8.018,0.0
117.9,523021,7.284,-8.024,0.0
117.933,523021,7.296,-8.031,0.0
117.967,523021,7.307,-8.038,0.0
118.0,523021,7.319,-8.045,0.0
118.033,523021,7.331,-8.051,0.0
118.067,523021,7.342,-8.058,0.0
118.1,523021,7.354,-8.065,0.0
118.133,523021,7.366,-8.071,0.0
118.167,523021,7.377,-8.078,0.0
118.2,523021,7.389,-8.085,0.0
118.233,523021,7.401,-8.092,0.0
118.267,523021,7.412,-8.098,0.0
118.3,523021,7.424,-8.105,0.0
118.333,523021,7.436,-8.112,0.0
118.367,523021,7.447,-8.119,0.0
118.4,523021,7.459,-8.125,0.0
118.433,523021,7.47,-8.132,0.0
118.467,523021,7.482,-8.139,0.0
118.5,523021,7.494,-8.146,0.0
118.533,523021,7.505,-8.152,0.0
118.567,523021,7.517,-8.159,0.0
118.6,523021,7.529,-8.166,0.0
118.633,523021,7.54,-8.173,0.0
118.667,523021,7.552,-8.179,0.0
118.7,523021,7.564,-8.186,0.0
118.733,523021,7.575,-8.193,0.0
118.767,523021,7.587,-8.2,0.0
118.8,523021,7.598,-8.206,0.0
118.833,523021,7.61,-8.213,0.0
118.867,523021,7.622,-8.22,0.0
118.9,523021,7.633,-8.227,0.0
118.933,523021,7.645,-8.233,0.0
118.967,523021,7.657,-8.24,0.0
119.0,523021,7.668,-8.247,0.0
119.033,523021,7.68,-8.254,0.0
119.067,523021,7.692,-8.26,0.0
119.1,523021,7.703,-8.267,0.0
119.133,523021,7.715,-8.274,0.0
119.167,523021,7.727,-8.281,0.0
119.2,523021,7.738,-8.287,0.0
119.233,523021,7.75,-8.294,0.0
119.267,523021,7.761,-8.301,0.0
119.3,523021,7.773,-8.307,0.0
119.333,523021,7.785,-8.314,0.0
119.367,523021,7.796,-8.321,0.0
