Time,ID,world_x,world_y,world_z
75.2,523025,7.662,-4.477,0.0
75.3,523025,7.843,-4.292,0.0
75.333,523025,7.843,-4.292,0.0
75.366,523025,7.842,-4.292,0.0
75.4,523025,7.842,-4.292,0.0
75.433,523025,7.841,-4.292,0.0
75.466,523025,7.84,-4.292,0.0
75.5,523025,7.84,-4.292,0.0
75.533,523025,7.839,-4.292,0.0
75.566,523025,7.838,-4.292,0.0
75.6,523025,7.838,-4.292,0.0
75.633,523025,7.837,-4.292,0.0
75.666,523025,7.836,-4.292,0.0
75.7,523025,7.836,-4.291,0.0
75.733,523025,7.835,-4.291,0.0
75.766,523025,7.834,-4.291,0.0
75.8,523025,7.834,-4.291,0.0
75.833,523025,7.833,-4.291,0.0
75.866,523025,7.832,-4.291,0.0
75.9,523025,7.832,-4.291,0.0
75.933,523025,7.831,-4.291,0.0
75.966,523025,7.831,-4.291,0.0
76.0,523025,7.83,-4.291,0.0
76.033,523025,7.829,-4.291,0.0
76.066,523025,7.829,-4.291,0.0
76.1,523025,7.828,-4.291,0.0
76.133,523025,7.827,-4.291,0.0
76.166,523025,7.827,-4.291,0.0
76.2,523025,7.826,-4.291,0.0
76.233,523025,7.825,-4.291,0.0
76.266,523025,7.825,-4.291,0.0
76.3,523025,7.824,-4.291,0.0
76.333,523025,7.823,-4.291,0.0
76.366,523025,7.823,-4.291,0.0
76.4,523025,7.822,-4.291,0.0
76.433,523025,7.821,-4.29,0.0
76.466,523025,7.821,-4.29,0.0
76.5,523025,7.82,-4.29,0.0
76.533,523025,7.819,-4.29,0.0
76.566,523025,7.819,-4.29,0.0
76.6,523025,7.818,-4.29,0.0
76.633,523025,7.817,-4.29,0.0
76.666,523025,7.817,-4.29,0.0
76.7,523025,7.816,-4.29,0.0
76.733,523025,7.815,-4.29,0.0
76.766,523025,7.815,-4.29,0.0
76.8,523025,7.814,-4.29,0.0
76.833,523025,7.813,-4.29,0.0
76.866,523025,7.813,-4.29,0.0
76.9,523025,7.812,-4.29,0.0
76.933,523025,7.811,-4.29,0.0
76.966,523025,7.811,-4.29,0.0
77.0,523025,7.81,-4.29,0.0
77.033,523025,7.809,-4.29,0.0
77.066,523025,7.809,-4.29,0.0
77.1,523025,7.808,-4.29,0.0
77.133,523025,7.807,-4.289,0.0
77.166,523025,7.807,-4.289,0.0
77.2,523025,7.806,-4.289,0.0
77.233,523025,7.806,-4.289,0.0
77.266,523025,7.805,-4.289,0.0
77.3,523025,7.804,-4.289,0.0
77.333,523025,7.804,-4.289,0.0
77.366,523025,7.803,-4.289,0.0
77.4,523025,7.802,-4.289,0.0
77.433,523025,7.802,-4.289,0.0
77.466,523025,7.801,-4.289,0.0
77.5,523025,7.8,-4.289,0.0
